customer_id,transaction_date,amount,customer_type
15,2023-08-10,55.52693852613319,regular
15,2023-01-22,61.510149070530844,regular
15,2023-11-13,50.161105570693344,regular
16,2024-06-12,121.16790196675014,premium
16,2023-04-02,150.7067922423246,premium
16,2023-04-05,89.17036832590946,premium
16,2024-05-15,106.77286689382925,premium
16,2023-07-15,164.40461676420213,premium
16,2023-11-17,134.0444534284456,premium
16,2023-10-04,160.96622073055087,premium
16,2023-01-21,138.52020620591466,premium
16,2023-10-30,213.3020629590464,premium
16,2023-01-08,62.09122570654435,premium
16,2024-08-20,65.7854334938764,premium
16,2024-08-23,89.9220333715991,premium
16,2023-02-02,149.55313496409715,premium
16,2023-11-24,187.45609421200157,premium
16,2023-01-02,177.0019577090609,premium
16,2024-02-28,176.4951920536027,premium
16,2024-09-26,37.315236899205765,premium
16,2023-10-27,138.6138250783978,premium
16,2024-11-08,155.66808636324734,premium
16,2023-11-09,136.332069396174,premium
16,2023-05-13,223.26193270469773,premium
17,2024-10-16,101.87725527540094,regular
17,2023-04-19,73.98652662153157,regular
17,2024-11-18,78.12848825630464,regular
17,2024-03-19,92.85564931629777,regular
17,2024-04-11,70.82715742122112,regular
17,2024-06-10,55.94421540890736,regular
17,2023-10-31,77.04514646868962,regular
18,2024-09-18,59.98673825958299,regular
18,2024-05-29,98.3060227841249,regular
18,2024-06-13,79.32056483589209,regular
18,2024-10-19,60.061057334411764,regular
18,2024-07-24,57.366203101420844,regular
18,2024-04-21,63.001765775293975,regular
18,2023-02-28,69.19603642452552,regular
18,2024-11-26,47.43158940031779,regular
19,2024-09-30,15.489228726252502,regular
19,2023-05-21,11.692694433251276,regular
19,2024-07-01,12.881611055802336,regular
19,2024-09-08,12.310333590483085,regular
20,2024-11-15,37.005844778998956,regular
20,2023-11-20,46.65285313835959,regular
20,2024-11-19,57.15597136138353,regular
20,2023-02-18,34.51715310225096,regular
20,2024-01-16,38.7588792261777,regular
20,2024-10-17,52.453314993624836,regular
20,2023-07-14,76.20300463082582,regular
20,2023-05-19,27.715286089844735,regular
20,2023-05-30,61.36037519018124,regular
20,2023-09-04,72.42244144070322,regular
21,2023-01-08,58.32624782405822,regular
21,2023-08-24,43.437479925414884,regular
21,2023-02-21,34.839799574933956,regular
21,2023-09-17,60.282386447146635,regular
21,2023-08-27,48.11347919311468,regular
21,2024-09-05,36.935256763921444,regular
21,2024-11-26,21.20758943333175,regular
21,2024-10-07,30.09828703999954,regular
22,2024-08-24,142.81649737212226,premium
22,2023-01-23,100.70765978926859,premium
22,2023-09-16,134.34437561033187,premium
22,2024-03-04,190.30770091641145,premium
22,2024-10-04,145.98785803327,premium
22,2024-01-29,182.15810406381766,premium
22,2024-05-04,153.00194380490083,premium
22,2024-09-13,177.1215097529943,premium
22,2023-09-19,138.9652933202233,premium
22,2024-01-26,161.14124446514884,premium
22,2024-08-21,161.9477428664691,premium
22,2023-09-19,209.83445224806397,premium
22,2023-09-07,143.9017496491834,premium
22,2023-08-04,196.8272630332288,premium
22,2023-12-28,193.32142245783663,premium
22,2023-05-14,76.09944675029425,premium
22,2024-09-07,129.29584775817787,premium
22,2023-07-08,160.89786322514553,premium
22,2024-09-19,129.62775931870246,premium
22,2024-05-06,145.5751280166375,premium
22,2024-07-24,79.0461271786108,premium
22,2024-08-08,155.96025072667518,premium
22,2023-02-03,144.15223803958528,premium
23,2023-10-21,30.481663252350923,regular
23,2023-01-15,47.160387459786236,regular
23,2023-06-12,20.455890296550976,regular
23,2023-05-31,33.83889107965463,regular
23,2024-09-10,22.77801061241628,regular
23,2024-03-23,23.404474991741875,regular
24,2024-01-29,53.23502288181275,regular
24,2023-02-27,52.11575922089901,regular
24,2024-10-30,53.56564703519209,regular
24,2024-09-10,78.66501188048716,regular
24,2023-06-20,48.73676400349253,regular
25,2024-11-12,56.70106253463942,regular
25,2024-05-19,34.50079389428879,regular
25,2024-10-19,25.585645987618324,regular
25,2024-02-28,35.970506330656306,regular
25,2023-06-09,30.14703394392438,regular
26,2024-08-08,216.25211543646066,premium
26,2024-04-13,256.4352768273451,premium
26,2023-11-24,195.3419953840649,premium
26,2023-04-12,81.33167647583969,premium
26,2023-01-05,98.72837600643527,premium
26,2024-02-19,86.17825350091968,premium
26,2024-01-17,176.5111495902198,premium
26,2023-11-16,133.52272643824898,premium
26,2023-04-25,139.04573202688977,premium
26,2023-07-13,203.17156514857314,premium
26,2023-09-08,147.90490542007007,premium
26,2023-12-13,151.94081240819736,premium
26,2024-10-18,112.4276893270761,premium
26,2024-04-12,167.29421572071672,premium
26,2024-11-23,145.94601582718394,premium
26,2023-02-20,149.3658764824219,premium
26,2023-05-03,170.0419342434808,premium
26,2023-09-13,162.60940808337608,premium
26,2024-11-01,229.8729532808075,premium
26,2023-09-19,130.40607428270124,premium
26,2023-10-14,171.98083083777874,premium
27,2024-07-11,33.62976811587804,regular
27,2023-07-05,49.797518275940675,regular
27,2023-01-24,14.020940553745017,regular
27,2023-01-07,43.96281181290131,regular
28,2024-01-03,24.136006984932962,regular
28,2023-05-27,29.832504428933234,regular
28,2023-10-05,24.431326411256194,regular
28,2024-01-14,19.557329124489677,regular
29,2024-01-12,160.3909955188974,premium
29,2023-05-05,163.92908456157573,premium
29,2024-04-12,175.84469910778515,premium
29,2024-03-02,196.37205214018883,premium
29,2024-06-15,194.29934220757232,premium
29,2024-11-22,203.37484963987797,premium
29,2023-05-03,104.1790181521732,premium
29,2024-07-18,211.88614946260927,premium
29,2023-10-22,82.94985511617381,premium
29,2024-02-05,260.45718474644457,premium
29,2023-01-06,149.72084322455277,premium
29,2023-03-01,223.68784818492765,premium
29,2024-07-07,127.01134652252318,premium
29,2023-02-01,108.29184360628815,premium
29,2023-03-22,87.73825830198457,premium
29,2024-08-15,124.9059938100678,premium
29,2023-02-20,184.6807368752948,premium
29,2023-04-28,94.61604359006944,premium
29,2023-09-06,228.3892489805924,premium
30,2024-08-01,76.40897722957766,regular
30,2024-06-21,37.7137626797385,regular
30,2024-11-12,16.787498362272807,regular
30,2024-06-23,34.18157569581051,regular
30,2024-01-08,93.17336696096557,regular
30,2023-01-12,62.06515939317264,regular
30,2024-02-09,69.24243413509559,regular
30,2024-02-18,33.59434847916694,regular
30,2023-05-27,41.64936527765099,regular
30,2024-07-16,36.06845625386968,regular
31,2024-05-01,75.37437562733756,premium
31,2023-01-14,81.38801762269948,premium
31,2023-08-25,109.27111868768394,premium
31,2023-11-15,96.44873904620582,premium
31,2024-10-07,84.68586579987083,premium
31,2023-10-17,82.66846048203314,premium
31,2023-03-25,81.60012801634706,premium
31,2023-02-05,106.60383166016578,premium
31,2023-09-23,76.45397133679562,premium
31,2023-09-18,69.9801713564715,premium
31,2024-01-19,100.77839463771804,premium
31,2024-09-13,24.380802548601455,premium
31,2023-11-07,42.799804257120535,premium
31,2023-12-16,13.211281241888633,premium
31,2023-06-17,69.58051282426409,premium
32,2024-05-31,189.27786391649175,premium
32,2024-06-03,145.2881015952035,premium
32,2024-02-16,237.0581482158865,premium
32,2024-06-24,204.01316093355044,premium
32,2023-08-16,172.85395968638625,premium
32,2023-12-02,153.1297860558305,premium
32,2023-01-08,203.13299638585747,premium
32,2024-09-25,160.5286231552172,premium
32,2023-12-03,270.1952016414087,premium
32,2024-07-09,155.1885611223256,premium
32,2024-04-26,214.22043719077212,premium
32,2024-01-14,137.401694863332,premium
32,2024-10-26,255.70006613899818,premium
32,2023-08-08,126.24165457377244,premium
32,2024-02-15,166.34491516467992,premium
32,2023-04-17,205.8399803375987,premium
32,2023-11-22,215.99885228760687,premium
33,2024-10-03,10.0,regular
33,2023-08-27,11.710397358895296,regular
33,2024-06-18,10.0,regular
33,2023-08-09,10.0,regular
34,2023-09-11,111.68941201381185,premium
34,2024-01-04,104.32589486935804,premium
34,2023-04-28,97.36215223965546,premium
34,2024-10-07,64.17492093537075,premium
34,2023-10-06,122.99750924058748,premium
34,2024-08-23,101.71947122541216,premium
34,2023-07-25,103.19581014562145,premium
34,2023-09-02,49.85359265825761,premium
34,2024-11-20,73.95053423452266,premium
34,2024-01-02,50.56753382602659,premium
34,2023-07-02,154.96598687920738,premium
34,2023-06-23,79.91415355482015,premium
34,2023-08-14,58.51088837782677,premium
34,2024-07-31,124.31532706684624,premium
34,2024-03-16,58.372184066943134,premium
34,2024-04-15,90.16930132594433,premium
34,2023-07-10,115.68386757934204,premium
34,2023-11-29,130.86506463933202,premium
34,2024-07-22,100.38324425428846,premium
34,2024-08-04,153.04312467816885,premium
34,2024-04-04,103.99011747315195,premium
34,2024-02-20,82.39120379962189,premium
34,2024-04-06,88.61387714499384,premium
34,2023-07-22,101.88463265404538,premium
34,2024-08-10,111.88983206197894,premium
35,2023-03-09,76.68162027594562,regular
35,2023-12-21,83.09115702963803,regular
35,2024-03-04,99.91283900010343,regular
35,2023-08-30,104.62342035822749,regular
35,2023-08-09,83.1168155896887,regular
35,2023-03-04,34.22730512545005,regular
35,2023-11-30,54.25612247383155,regular
36,2023-01-21,63.516074853450355,regular
36,2024-08-06,57.08802730716681,regular
36,2024-01-22,67.61971225840081,regular
37,2023-07-25,32.172287836397274,regular
37,2023-07-09,29.150809136990897,regular
37,2024-06-26,76.61917829619935,regular
37,2023-09-04,58.49301529395078,regular
37,2023-03-22,90.51697155247372,regular
38,2024-01-14,28.159336062378145,regular
38,2023-04-15,33.655489883221534,regular
38,2023-02-05,35.74348027839706,regular
38,2024-09-07,41.86714985419217,regular
38,2024-05-11,39.83651996583675,regular
38,2023-06-09,32.630041813253065,regular
38,2023-05-06,36.86607934938075,regular
39,2024-09-02,576.7917674165687,vip
39,2024-03-22,423.574271239609,vip
39,2023-06-27,484.08400981361837,vip
39,2024-07-13,511.5602025611212,vip
39,2023-08-08,517.871005130409,vip
39,2023-04-13,763.9418617708609,vip
39,2023-03-23,101.12818810040861,vip
39,2024-02-28,335.43057671922884,vip
39,2023-03-18,773.2928174027968,vip
39,2024-05-23,708.9268436881758,vip
39,2024-06-09,534.7979822320312,vip
39,2024-05-28,778.2010756793668,vip
39,2023-07-19,232.73861859454612,vip
39,2023-06-30,436.9890026490007,vip
39,2024-06-19,712.9434983601652,vip
39,2024-11-11,707.5015695576903,vip
39,2023-09-04,510.99312041427805,vip
39,2024-01-21,584.6875895658147,vip
39,2024-03-21,539.7233353097552,vip
39,2024-07-09,647.3577184371965,vip
39,2024-10-19,514.9591027627471,vip
39,2024-10-29,458.7014581169035,vip
39,2024-03-27,772.5283780628436,vip
39,2024-02-29,470.3945637072446,vip
39,2023-12-04,779.7015070041413,vip
39,2023-12-23,400.82028732485645,vip
39,2024-11-24,672.2396105593326,vip
39,2023-09-25,323.96623223024386,vip
39,2024-01-08,393.32394154309213,vip
39,2024-07-04,227.98777390420997,vip
39,2023-12-19,346.29086975690177,vip
39,2024-07-10,634.6809213011626,vip
39,2023-09-14,293.33067060346497,vip
39,2024-01-13,534.9047501398167,vip
39,2024-04-15,652.8821881920663,vip
39,2024-06-27,527.1454145059694,vip
39,2023-04-23,551.8097463793061,vip
39,2023-02-06,465.36535058210546,vip
39,2024-03-29,640.2561348673986,vip
39,2023-07-23,475.22179510310895,vip
39,2023-07-10,526.01330825679,vip
39,2024-03-13,619.2854483261715,vip
39,2024-10-04,625.7401161527048,vip
39,2024-10-11,558.6879395696914,vip
39,2024-11-07,298.6555673297628,vip
39,2023-05-04,560.6627298637125,vip
39,2024-09-26,264.62314473465,vip
39,2024-07-05,598.9333545384503,vip
39,2024-07-30,481.62570787966354,vip
39,2024-08-30,795.0326949735829,vip
39,2023-03-28,835.489725908445,vip
40,2023-10-29,54.13263877564737,regular
40,2024-04-15,27.385593014747943,regular
40,2024-01-04,35.87379482340981,regular
40,2024-03-21,57.02857570981275,regular
41,2024-04-17,97.85927290646563,regular
41,2024-01-09,77.74665300872606,regular
41,2023-05-09,89.48684722095932,regular
41,2024-02-12,123.45907742570324,regular
41,2024-03-10,102.3396588982094,regular
42,2023-01-04,66.37079803174107,regular
42,2023-10-02,74.36809016500696,regular
42,2024-11-20,66.85514539228963,regular
42,2023-09-28,49.505839807390004,regular
43,2024-08-06,34.444596189538316,regular
43,2024-04-08,36.86433120963727,regular
43,2023-09-06,76.2062228229655,regular
43,2023-11-28,56.51702774770419,regular
43,2023-10-10,66.35999382372171,regular
43,2023-08-30,72.31648729993856,regular
43,2023-10-12,63.16206668492467,regular
44,2023-10-23,45.74729937949032,regular
44,2024-11-05,56.582816554709005,regular
44,2024-01-26,68.63897535964647,regular
44,2024-03-02,55.02030545467803,regular
44,2023-11-12,73.58509427858473,regular
45,2024-08-20,59.307445396353316,regular
45,2023-10-27,61.78028849063524,regular
45,2024-06-23,81.22197053831879,regular
45,2024-09-13,80.426574619528,regular
45,2023-06-07,83.83288350909923,regular
46,2024-09-04,174.81749281694096,premium
46,2023-02-07,206.81181023104364,premium
46,2023-06-19,152.8287077067381,premium
46,2024-06-18,101.7530112796387,premium
46,2024-03-01,233.4929015663232,premium
46,2023-07-24,187.63290351988462,premium
46,2023-09-24,161.51142950465626,premium
46,2023-02-09,242.42551397590435,premium
46,2024-05-12,41.64555729009568,premium
46,2023-11-06,131.15610123946948,premium
46,2023-06-10,208.73441318595758,premium
46,2023-11-15,223.98314441948978,premium
46,2024-06-27,186.94386461938245,premium
46,2024-05-05,242.99216513500826,premium
46,2023-06-25,236.29232659545087,premium
46,2023-01-19,134.87488846182293,premium
46,2023-07-15,140.22690359816215,premium
46,2024-08-02,91.88526330780255,premium
46,2024-09-24,258.98562486587184,premium
46,2024-09-16,258.8631927111817,premium
46,2023-12-25,144.1044004306098,premium
46,2023-11-27,222.31902185757252,premium
46,2024-08-17,199.1964929625065,premium
46,2023-09-29,161.74349562811474,premium
46,2024-08-31,135.0158886299045,premium
46,2023-05-24,162.74912400153886,premium
46,2024-09-02,106.30716518487434,premium
46,2024-08-27,188.5804912567188,premium
46,2024-03-30,250.006698502584,premium
46,2024-11-25,212.93385520047596,premium
47,2023-09-26,55.61999228829794,regular
47,2023-03-03,39.06649721456765,regular
47,2024-11-18,79.30026986418241,regular
47,2024-03-08,56.8901860259518,regular
47,2023-01-07,70.87317796673666,regular
47,2024-08-08,59.99470617980086,regular
47,2024-03-21,83.98210063724909,regular
47,2024-05-03,48.210373850264304,regular
48,2024-01-31,34.38889618295485,regular
48,2024-03-29,27.779029269636002,regular
48,2023-03-07,33.8408311880755,regular
48,2024-01-23,39.93480365128125,regular
48,2023-04-13,66.08297466401915,regular
48,2023-02-04,46.33534386104204,regular
48,2024-09-29,16.122733487780277,regular
49,2024-06-21,23.043135591490564,regular
49,2024-11-03,20.33363738415756,regular
49,2023-11-29,33.65956969980447,regular
49,2023-11-11,49.24617037359238,regular
50,2024-04-04,90.27399827592696,regular
50,2023-06-26,63.20677360171018,regular
50,2024-08-19,72.08920399127953,regular
50,2023-05-24,59.960640874233555,regular
50,2024-01-14,61.76527176795101,regular
50,2024-11-13,49.00014029316298,regular
50,2023-07-12,101.41844392664943,regular
50,2024-07-05,83.14615077072135,regular
50,2024-10-30,81.61979008449926,regular
51,2024-03-02,25.758775529115866,regular
51,2023-12-02,12.97457819700484,regular
51,2024-03-15,51.88413879158815,regular
51,2023-07-03,19.47775450871088,regular
51,2024-01-19,28.038252577037525,regular
51,2024-07-29,28.032563821363482,regular
52,2023-07-31,37.374928084444065,regular
52,2024-09-29,32.18155949204478,regular
52,2024-05-05,12.592921203508366,regular
52,2024-11-15,32.7541494492884,regular
52,2024-05-26,35.70816749110647,regular
52,2024-10-19,40.853069344409704,regular
52,2024-06-02,10.0,regular
52,2023-09-26,21.389518122258206,regular
52,2023-02-28,32.305783950189046,regular
53,2024-09-02,62.84514743443163,regular
53,2024-06-05,83.34879016301986,regular
53,2024-04-23,75.92513332673998,regular
53,2023-09-27,65.48384255870421,regular
53,2024-07-05,105.82165862640903,regular
53,2023-06-08,70.08388167179679,regular
54,2024-04-21,72.51521198423488,regular
54,2023-05-02,43.82973285617385,regular
54,2023-04-22,59.16067032553231,regular
54,2024-06-21,69.82754024814216,regular
54,2023-07-27,71.72552364139685,regular
54,2024-08-17,50.26641251023932,regular
54,2023-07-22,63.55971494463966,regular
54,2023-08-03,80.90720654642183,regular
55,2023-08-30,150.9796817592554,premium
55,2023-04-06,193.91698527170834,premium
55,2024-07-07,81.68119366513682,premium
55,2023-04-02,77.72257268226437,premium
55,2023-07-19,132.24913847256184,premium
55,2024-02-10,217.17147265622566,premium
55,2024-11-24,189.57634314421165,premium
55,2024-09-03,148.07985643839976,premium
55,2023-08-31,194.6527771970618,premium
55,2023-03-09,149.409683740399,premium
55,2024-02-01,93.9310760497035,premium
55,2024-10-15,175.1788169561614,premium
55,2023-07-18,170.61725182779622,premium
55,2023-11-29,178.62518565392264,premium
55,2024-10-07,157.77219736991597,premium
55,2024-01-08,137.2530864690888,premium
55,2023-12-29,169.63970421233125,premium
55,2023-11-20,102.3468251375009,premium
55,2024-06-24,97.32721079985323,premium
55,2024-02-10,109.31603635809644,premium
55,2023-01-27,152.63404256963196,premium
55,2023-02-08,159.300307525738,premium
55,2024-08-29,142.60042446436876,premium
55,2023-12-18,99.28925440742114,premium
56,2024-01-20,126.06696409519384,premium
56,2024-10-22,175.9699555871179,premium
56,2024-09-04,215.5730404909846,premium
56,2023-11-08,148.47075763046715,premium
56,2024-06-08,157.60125516740743,premium
56,2024-07-09,132.32760204447084,premium
56,2024-08-01,267.9145395939964,premium
56,2024-11-01,170.71732595068133,premium
56,2023-06-25,103.62006499349988,premium
56,2023-03-05,173.6563651032756,premium
56,2023-03-01,159.93831594902414,premium
56,2024-10-09,163.98901524737505,premium
56,2024-06-26,112.83026369856006,premium
56,2023-02-02,103.6698497303679,premium
56,2023-06-15,171.7425857230305,premium
56,2024-07-04,192.55407069124465,premium
56,2023-01-21,140.73978662052184,premium
56,2023-04-26,100.51629461661047,premium
56,2023-01-10,174.80676507197296,premium
56,2023-01-24,135.466875611865,premium
56,2023-03-07,92.11639115372998,premium
56,2023-02-11,158.46821937651475,premium
56,2023-10-05,195.81747883914662,premium
56,2023-02-16,252.6251571571673,premium
57,2023-02-08,32.11095554693888,regular
57,2023-05-23,90.20568930891456,regular
57,2023-08-26,50.03933613638389,regular
58,2024-06-13,828.9537051306855,vip
58,2023-03-17,372.99167191747154,vip
58,2023-09-29,438.0620077523518,vip
58,2023-05-16,639.3276054648582,vip
58,2023-09-26,718.1885281427624,vip
58,2023-06-07,332.12828354545223,vip
58,2023-05-15,694.5660473765257,vip
58,2024-09-21,223.80590618305703,vip
58,2024-03-13,619.391749162704,vip
58,2023-12-21,673.0112544033985,vip
58,2023-12-09,882.1062316693981,vip
58,2023-08-14,439.11233505821986,vip
58,2023-09-12,547.5809964240015,vip
58,2023-05-29,575.3579061313498,vip
58,2024-01-29,620.0441371677059,vip
58,2024-01-21,404.03656091965837,vip
58,2023-03-05,570.477188781503,vip
58,2024-10-03,434.0136937830317,vip
58,2023-02-18,763.4117672298272,vip
58,2023-07-01,374.40616880933715,vip
58,2023-06-29,504.0361088446796,vip
58,2024-03-24,759.5699248560069,vip
58,2024-07-01,580.5748807413772,vip
58,2024-09-04,431.73331248831255,vip
58,2024-06-19,594.5462073878705,vip
58,2023-08-25,675.2016650796186,vip
58,2023-02-12,716.7340783399192,vip
58,2023-08-04,442.9511697347411,vip
58,2023-12-02,360.6768794501698,vip
58,2023-12-22,353.0205031700153,vip
58,2023-09-05,436.82848345522996,vip
58,2024-05-31,589.1979643069487,vip
58,2023-08-19,540.8139751878875,vip
59,2023-06-20,69.05427925801021,regular
59,2024-09-15,50.9045152787383,regular
59,2024-05-05,48.97894421857928,regular
59,2024-03-06,54.57349585006334,regular
59,2024-02-12,61.99570275031002,regular
59,2024-06-16,40.557434676892974,regular
59,2023-12-27,63.824254303324004,regular
59,2024-04-03,58.70838623287824,regular
59,2024-11-02,35.493414822768095,regular
60,2024-08-27,47.78489904087097,regular
60,2023-02-13,53.359607185352885,regular
60,2023-01-25,37.78561558685078,regular
60,2024-10-15,63.941664504541194,regular
60,2023-08-18,59.84035908915105,regular
61,2024-08-20,19.596717266772004,regular
61,2024-07-01,36.503248581117326,regular
61,2024-03-09,32.32469672593027,regular
61,2024-09-08,52.5572236655251,regular
61,2023-03-23,59.745269412098445,regular
61,2023-05-25,46.39989712073212,regular
62,2023-06-27,28.284176419352352,regular
62,2023-08-30,122.820226857341,regular
62,2023-04-09,63.1229807589247,regular
62,2023-04-16,46.55559219428537,regular
62,2023-02-05,56.73929976955245,regular
62,2023-10-01,75.8360041104884,regular
62,2024-09-23,86.89918679087774,regular
63,2023-08-20,44.12144315578825,regular
63,2024-01-24,30.159534879626104,regular
63,2024-05-28,37.61516326834947,regular
64,2024-07-30,78.28935989314476,regular
64,2023-05-05,38.701794961275944,regular
64,2023-05-17,70.16594879492354,regular
64,2024-04-09,49.77283165099363,regular
64,2024-02-17,82.98150815242462,regular
64,2024-05-11,79.55147259833322,regular
64,2024-09-09,56.142141560202056,regular
65,2024-05-11,192.02949992147384,premium
65,2023-03-17,154.82178758635814,premium
65,2023-09-19,106.8288116727905,premium
65,2023-02-15,127.02586397410393,premium
65,2023-09-18,215.8727522083883,premium
65,2023-06-06,241.5579101466923,premium
65,2023-05-14,243.05794617611267,premium
65,2024-01-12,217.95359556617672,premium
65,2024-07-12,211.93920052235293,premium
65,2023-08-22,249.80557097346437,premium
65,2023-05-16,132.95463955585964,premium
65,2023-03-21,131.92850881367616,premium
65,2024-06-11,177.82372529777797,premium
65,2023-11-23,210.17382275430114,premium
65,2024-07-01,175.35441178238543,premium
65,2023-11-19,121.89460595380821,premium
65,2023-01-04,181.4889389703452,premium
65,2024-02-13,223.89798408479757,premium
65,2024-04-15,159.65534584361507,premium
66,2024-07-26,83.08980776195386,premium
66,2023-10-10,111.00649500635399,premium
66,2024-06-08,132.70522413041948,premium
66,2024-07-28,118.66129806513975,premium
66,2023-06-02,152.76627413619406,premium
66,2024-04-08,111.33549974277447,premium
66,2023-06-16,78.33989718417038,premium
66,2023-02-28,147.49942647193745,premium
66,2024-01-30,158.0991726578766,premium
66,2024-04-05,152.3267059251386,premium
66,2024-05-08,166.94417191935167,premium
66,2023-12-18,94.8887096831191,premium
66,2023-06-12,189.60313951036687,premium
66,2023-06-05,136.0650398126172,premium
66,2024-04-28,155.25658273090798,premium
66,2023-03-31,146.46479029017158,premium
67,2024-04-12,69.02910561607236,regular
67,2024-08-08,69.05292308574786,regular
67,2023-04-23,41.51843165111866,regular
67,2024-07-21,75.54709641502369,regular
67,2024-08-15,71.69405507732189,regular
67,2023-08-02,90.15625744616413,regular
67,2023-07-25,56.780736285927205,regular
68,2024-11-07,77.340958436557,regular
68,2023-04-20,74.27884538260608,regular
68,2024-09-18,71.30296299673954,regular
68,2024-04-30,94.7362259735639,regular
68,2023-06-10,54.923137078178875,regular
